644,NG,20180124,1,-1,1,1,-1,-1,-1,0,0,-1,1,-1
645,NIY,20180124,1,-1,-1,-1,-1,1,-1,-1,0,-1,0,1
646,NQ,20180124,1,-1,1,1,-1,1,-1,-1,0,-1,0,1
647,PA,20180124,1,-1,-1,1,1,-1,-1,0,1,0,-1,-1
648,PL,20180124,-1,1,1,1,-1,-1,-1,0,0,-1,-1,-1
649,RB,20180124,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
650,S,20180124,1,-1,1,1,-1,-1,-1,0,0,0,0,1
651,SF,20180124,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
652,SI,20180124,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1
653,SM,20180124,1,-1,1,1,-1,-1,-1,1,0,0,0,1
654,TU,20180124,-1,1,-1,-1,1,1,1,0,0,1,1,1
655,TY,20180124,-1,1,-1,-1,1,1,1,0,0,1,0,1
656,US,20180124,-1,1,-1,-1,1,1,-1,-1,0,0,0,1
657,W,20180124,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
658,YM,20180124,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
659,CC,20180124,1,-1,-1,1,1,1,-1,1,-1,0,0,-1
660,CT,20180124,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
661,KC,20180124,1,-1,-1,-1,1,-1,-1,0,0,0,0,1
662,SB,20180124,1,-1,-1,-1,1,-1,-1,-1,1,0,0,1
663,VX,20180124,-1,1,1,1,-1,-1,-1,-1,0,0,0,-1
664,AD,20180125,1,-1,1,1,-1,1,-1,-1,-1,1,1,1
665,BO,20180125,1,-1,1,-1,1,1,1,0,0,0,0,1
666,BP,20180125,1,-1,1,1,-1,1,-1,-1,-1,1,1,1
667,C,20180125,1,-1,1,1,-1,-1,-1,1,0,0,0,-1
668,CD,20180125,1,-1,1,1,-1,-1,1,-1,-1,1,1,1
669,CL,20180125,1,-1,1,1,-1,-1,1,-1,1,-1,0,-1
