149,US,20180104,152.3125,152.40625,151.59375,152.3125,228644,767158,152312.5,3.09,1.0390625,1000,1039.0625,0
150,W,20180104,434,436,431,434,58728,287240,21700,3.39,5.8,50,290,-0.004587156
151,YM,20180104,25053,25082,24878,25053,115656,150856,125265,3.7,142.6146599525,5,713.0732997625,0.0070343275
152,CC,20180104,1927.40078393,1932.45957864,1857.58941695,1927.40078393,31242,141570,19274.0078393,2.86,55.393802058,10,553.93802058,-0.0010487677
153,CT,20180104,80.22226573,80.36398329,79.01766641,80.22226573,16012,173532,40111.132865,3.38,1.2931727985,500,646.58639925,0.0145948023
154,KC,20180104,131.62322528,131.72482561,128.62601559,131.62322528,22655,117157,49358.70948,3.57,2.6390685275,375,989.6506978125,0.0073872473
155,SB,20180104,15.25,15.34,14.85,15.25,69214,366810,17080,3.38,0.31,1120,347.2,-0.0039190072
156,VX,20180104,10.19327225,10.41015038,10.12097954,10.19327225,103955,242601,10193.27225,3.24,0.3568046905,1000,356.8046905,-0.0093676814
157,AD,20180105,0.7868,0.7874,0.7834,0.7868,106228,116871,78680,3,0.004204652,100000,420.4652,0.000508647
158,BO,20180105,33.76,34.1,33.7,33.76,41163,213288,20256,3.26,0.467638972,600,280.5833832,-0.0032477118
159,BP,20180105,1.3597,1.3615,1.3555,1.3597,76932,198541,84981.25,3,0.008191963,62500,511.9976875,0.000809657
160,C,20180105,351.25,352.25,350.25,351.25,143914,814945,17562.5,3.47,2.7875,50,139.375,0.0007122507
161,CD,20180105,0.80665,0.81005,0.79985,0.80665,103650,135916,80665,2.68,0.005081417,100000,508.1417,0.0069908245
162,CL,20180105,61.29502596,61.89361019,60.94585182,61.29502596,563036,441715,61295.02596,2.84,0.902828161,1000,902.828161,-0.0091920657
163,CU,20180105,1.20985,1.2133,1.20705,1.20985,187567,536608,151231.25,2.96,0.0064305875,125000,803.8234375,-0.001938624
164,EMD,20180105,1937.9,1938.9,1929.4,1937.9,12774,91108,193790,3.26,14.0022853965,100,1400.22853965,0.0040932642
165,ES,20180105,2742.5,2743.25,2723.75,2742.5,1136500,3144990,137125,3.34,15.8390607415,50,791.953037075,0.0068838917
166,FC,20180105,141.975,145.225,141.15,141.975,7043,23464,70987.5,2.86,2.5488748715,500,1274.43743575,-0.0245620062
167,FV,20180105,115.796875,116.0078125,115.765625,115.796875,839547,3085018,115796.875,2.89,0.20390625,1000,203.90625,-0.000606837
