112,BO,20171116,34.99618649,35.14685894,34.6948416,34.74506575,41280,131347,20847.03945,3.25,,600,,-0.00831422
113,BO,20171117,34.81537956,34.95600717,34.46381052,34.74506575,41995,138175,20847.03945,3.21,,600,,0
114,BO,20171120,34.66470711,34.71493126,34.00174836,34.2528691,54517,144727,20551.72146,3.24,,600,,-0.014165944
115,BO,20171121,34.26291393,34.66470711,34.21268978,34.47385535,43716,144024,20684.31321,3.25,,600,,0.006451613
116,BO,20171122,34.44372086,34.7952899,34.2528691,34.35331739,61542,143324,20611.99043,3.23,,600,,-0.003496504
117,BO,20171124,34.37340705,34.37340705,33.9816587,34.23277944,70390,148961,20539.66766,3.3,,600,,-0.003508772
118,BO,20171127,34.28300359,34.45376569,33.73053796,33.89125523,100723,155655,20334.75314,3.3,,600,,-0.009976526
119,BO,20171128,33.8812104,34.28300359,33.83098625,34.28300359,87582,163634,20569.80215,3.33,,600,,0.011558981
120,BO,20171129,34.18255529,34.3231829,33.93143455,34.22273461,73620,162914,20533.64077,3.36,,600,,-0.001757984
121,BO,20171130,34.22273461,34.83546922,33.79080693,34.00174836,92477,164811,20401.04902,3.41,0.550744432,600,330.4466592,-0.006457294
122,BO,20171201,34.07206216,34.20264495,33.75062762,33.84103108,47314,161338,20304.61865,3.35,0.547619065,600,328.571439,-0.004726736
123,BO,20171204,33.95152421,34.11224148,33.56982068,33.58991034,61230,160674,20153.9462,3.34,0.544978383,600,326.9870301,-0.0074206
124,BO,20171205,33.69035864,33.74058279,33.38901375,33.65017932,76339,153127,20190.10759,3.38,0.525733011,600,315.4398066,0.001794258
125,BO,20171206,33.55977585,33.74058279,33.19816198,33.31869994,79936,150888,19991.21996,3.34,0.527127818,600,316.2766908,-0.009850746
126,BO,20171207,33.3387896,33.53968619,32.94704124,33.47941721,84005,145986,20087.65033,3.37,0.532547139,600,319.5282837,0.004823636
127,BO,20171208,33.40910341,33.82094142,33.19816198,33.77071727,68624,132849,20262.43036,3.28,0.544013109,600,326.4078657,0.00870087
128,BO,20171211,33.73,33.88,33.52,33.61,52625,163340,20166,3.29,0.542340107,600,325.4040642,-0.004759072
129,BO,20171212,33.57,33.9,33.36,33.6,50426,164361,20160,3.29,0.542219067,600,325.3314402,-0.00029753
130,BO,20171213,33.55,33.64,33.15,33.4,62716,177362,20040,3.28,0.546629408,600,327.9776448,-0.005952381
131,BO,20171214,33.36,33.48,33.07,33.37,32154,179881,20022,3.22,0.529461297,600,317.6767782,-0.000898204
132,BO,20171215,33.34,33.84,33.15,33.34,56202,183278,20004,3.23,0.54136043,600,324.816258,-0.000899011
133,BO,20171218,33.33,33.56,33.15,33.18,38435,185798,19908,3.18,0.537250598,600,322.3503585,-0.00479904
134,BO,20171219,33.29,33.46,33.2,33.39,41711,190983,20034,3.23,0.514084728,600,308.4508368,0.006329114
135,BO,20171220,33.35,33.64,33.05,33.13,68334,201057,19878,3.23,0.520983862,600,312.5903169,-0.007786763
136,BO,20171221,33.11,33.18,32.67,32.83,87975,206636,19698,3.22,0.519362822,600,311.6176929,-0.009055237
137,BO,20171222,32.79,33.03,32.68,32.94,43639,208701,19764,3.25,0.517275404,600,310.3652424,0.003350594
138,BO,20171226,33.01,33.55,33.01,33.42,52451,211036,20052,3.33,0.511614018,600,306.9684105,0.014571949
139,BO,20171227,33.44,33.66,33.2,33.27,62704,210889,19962,3.33,0.512013151,600,307.2078903,-0.00448833
140,BO,20171228,33.26,33.32,32.52,32.71,69235,215909,19626,3.33,0.532425733,600,319.4554398,-0.016831981
141,BO,20171229,32.71,33.37,32.6,33.26,55447,215151,19956,3.31,0.518692618,600,311.2155711,0.01681443
142,BO,20180102,33.39,33.62,33.23,33.55,44415,216815,20130,3.32,0.515591752,600,309.3550512,0.008719182
143,BO,20180103,33.54,33.91,33.52,33.9,51227,218765,20340,3.2,0.507970712,600,304.7824272,0.010432191
144,BO,20180104,33.82,33.98,33.7,33.87,51139,215202,20322,3.27,0.50439226,600,302.635356,-0.000884956
145,BO,20180105,33.86,34.1,33.7,33.76,41163,213288,20256,3.26,0.497271219,600,298.3627317,-0.003247712
146,BO,20180108,33.74,33.89,33.29,33.54,58852,214313,20124,3.29,0.497638972,600,298.5833832,-0.006516588
147,BO,20180109,33.56,33.76,33.34,33.7,53592,212971,20220,3.28,0.4875,600,292.5,0.004770423
148,BO,20180110,33.65,33.83,33.23,33.45,48896,216271,20070,3.24,0.4995,600,299.7,-0.007418398
149,BO,20180111,33.45,33.55,33.08,33.15,55170,212958,19890,3.27,0.496,600,297.6,-0.00896861
150,BO,20180112,33.08,33.4,32.83,33.13,62735,212958,19878,3.29,0.5,600,300,-0.000603318
